time(UTC),temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure
2017-07-10 10:00:00+00:00,30.4,20.35,927.0,850.59,152.0,351.8,3.59,196.0,100017.0
2017-07-10 11:00:00+00:00,31.16,22.0,958.0,858.51,153.0,359.0,3.72,201.0,100017.0
2017-07-10 12:00:00+00:00,31.51,23.75,940.0,868.42,143.0,367.8,3.79,204.0,100008.0
2017-07-10 13:00:00+00:00,31.52,25.4,862.0,846.66,140.0,371.6,3.79,206.0,99988.0
2017-07-10 14:00:00+00:00,31.19,27.4,734.0,792.39,142.0,372.6,3.72,207.0,99988.0
2017-07-10 15:00:00+00:00,30.47,30.05,578.0,745.07,125.0,373.4,3.52,208.0,99978.0
2017-07-10 16:00:00+00:00,29.44,33.7,395.0,638.34,111.0,371.0,3.24,207.0,99978.0
2017-07-10 17:00:00+00:00,28.12,38.95,210.0,479.64,81.0,368.0,2.76,206.0,99968.0
2017-07-10 18:00:00+00:00,26.67,45.8,43.0,119.41,32.0,363.8,2.0,203.0,100017.0
2017-07-10 19:00:00+00:00,24.74,55.15,0.0,-0.0,0.0,359.0,1.86,198.0,100087.0
2017-07-10 20:00:00+00:00,23.39,63.15,0.0,-0.0,0.0,354.4,1.52,194.0,100195.0
2017-07-10 21:00:00+00:00,22.33,70.25,0.0,-0.0,0.0,350.4,1.31,181.0,100254.0
2017-07-10 22:00:00+00:00,21.49,75.8,0.0,-0.0,0.0,347.0,1.1,168.0,100264.0
2017-07-10 23:00:00+00:00,20.82,79.8,0.0,-0.0,0.0,344.0,1.03,158.0,100294.0
2017-07-11 00:00:00+00:00,20.16,83.5,0.0,-0.0,0.0,341.8,1.03,143.0,100294.0
2017-07-11 01:00:00+00:00,19.48,86.15,0.0,-0.0,0.0,339.45,1.03,130.0,100274.0
2017-07-11 02:00:00+00:00,18.89,86.35,0.0,-0.0,0.0,336.8,1.03,119.0,100284.0
2017-07-11 03:00:00+00:00,18.5,84.35,0.0,-0.0,0.0,333.4,1.1,111.0,100264.0
2017-07-11 04:00:00+00:00,18.28,81.55,25.0,61.16,21.0,330.2,1.1,106.0,100274.0
2017-07-11 05:00:00+00:00,19.07,78.15,179.0,418.21,78.0,328.8,0.97,107.0,100304.0
2017-07-11 06:00:00+00:00,22.69,57.15,368.0,630.82,104.0,331.8,0.62,143.0,100314.0
2017-07-11 07:00:00+00:00,25.23,43.7,548.0,720.46,127.0,342.6,1.1,190.0,100323.0
2017-07-11 08:00:00+00:00,27.15,37.1,712.0,784.64,141.0,348.4,1.38,201.0,100314.0
2017-07-11 09:00:00+00:00,28.82,33.05,841.0,827.3,147.0,356.4,1.72,212.0,100323.0
2017-07-11 10:00:00+00:00,30.14,30.6,926.0,850.35,152.0,364.6,2.0,219.0,100314.0
2017-07-11 11:00:00+00:00,31.2,28.8,952.0,842.16,163.0,372.4,2.14,221.0,100254.0
2017-07-11 12:00:00+00:00,31.95,27.6,934.0,852.72,152.0,378.8,2.34,222.0,100215.0
2017-07-11 13:00:00+00:00,32.29,27.4,838.0,769.86,182.0,383.4,2.55,222.0,100195.0
2017-07-11 14:00:00+00:00,32.17,28.25,527.0,234.44,352.0,385.6,2.76,221.0,100166.0
2017-07-11 15:00:00+00:00,31.54,29.85,547.0,617.52,172.0,387.6,2.62,218.0,100166.0
2017-07-11 16:00:00+00:00,30.51,33.5,379.0,556.21,132.0,387.0,2.48,215.0,100136.0
2017-07-11 17:00:00+00:00,29.3,37.3,208.0,470.19,82.0,380.2,2.21,212.0,100166.0
2017-07-11 18:00:00+00:00,27.77,42.2,50.0,219.84,30.0,373.6,1.66,200.0,100215.0
2017-07-11 19:00:00+00:00,25.73,51.0,0.0,-0.0,0.0,374.0,1.38,194.0,100245.0
2017-07-11 20:00:00+00:00,24.4,56.55,0.0,-0.0,0.0,362.2,1.03,178.0,100284.0
2017-07-11 21:00:00+00:00,23.3,61.95,0.0,-0.0,0.0,351.8,1.03,160.0,100333.0
2017-07-11 22:00:00+00:00,22.42,65.05,0.0,-0.0,0.0,347.0,1.17,146.0,100333.0
2017-07-11 23:00:00+00:00,21.54,69.7,0.0,-0.0,0.0,342.8,1.17,145.0,100314.0
2017-07-12 00:00:00+00:00,20.61,75.7,0.0,-0.0,0.0,340.0,1.1,133.0,100294.0
2017-07-12 01:00:00+00:00,19.97,77.35,0.0,-0.0,0.0,342.05,1.1,115.0,100274.0
2017-07-12 02:00:00+00:00,19.68,75.75,0.0,-0.0,0.0,341.6,1.1,106.0,100225.0
2017-07-12 03:00:00+00:00,19.49,73.1,0.0,-0.0,0.0,334.0,1.03,107.0,100195.0
2017-07-12 04:00:00+00:00,19.61,69.5,23.0,63.12,19.0,332.6,0.97,110.0,100215.0
2017-07-12 05:00:00+00:00,20.18,67.8,175.0,396.46,80.0,332.2,0.83,111.0,100245.0
2017-07-12 06:00:00+00:00,23.11,55.25,362.0,607.0,109.0,335.8,0.34,159.0,100254.0
2017-07-12 07:00:00+00:00,25.05,46.95,538.0,679.43,142.0,343.4,0.69,206.0,100264.0
2017-07-12 08:00:00+00:00,26.92,38.95,703.0,755.76,154.0,350.8,1.03,211.0,100205.0
2017-07-12 09:00:00+00:00,28.61,33.6,831.0,796.18,164.0,358.2,1.31,213.0,100195.0
2017-07-12 10:00:00+00:00,30.06,29.6,920.0,834.75,161.0,364.8,1.72,220.0,100136.0
2017-07-12 11:00:00+00:00,31.17,27.35,951.0,842.91,162.0,371.2,2.0,227.0,100096.0
2017-07-12 12:00:00+00:00,31.92,26.6,928.0,837.05,161.0,375.6,2.21,234.0,100047.0
2017-07-12 13:00:00+00:00,32.28,26.85,811.0,687.11,226.0,380.0,2.41,237.0,100017.0
2017-07-12 14:00:00+00:00,32.22,28.15,713.0,720.12,176.0,383.2,2.62,241.0,100008.0
2017-07-12 15:00:00+00:00,31.72,30.65,564.0,690.88,145.0,385.2,2.69,244.0,99998.0
2017-07-12 16:00:00+00:00,30.77,34.35,393.0,636.34,111.0,385.6,2.55,244.0,99968.0
2017-07-12 17:00:00+00:00,29.61,38.65,208.0,479.56,80.0,382.8,2.28,242.0,99978.0
2017-07-12 18:00:00+00:00,28.16,44.65,42.0,122.59,31.0,378.8,1.66,233.0,99998.0
2017-07-12 19:00:00+00:00,26.24,49.7,0.0,-0.0,0.0,367.2,1.17,201.0,100027.0
2017-07-12 20:00:00+00:00,24.94,55.8,0.0,-0.0,0.0,363.0,0.97,186.0,100067.0
2017-07-12 21:00:00+00:00,23.58,66.7,0.0,-0.0,0.0,360.0,0.76,172.0,100096.0
2017-07-12 22:00:00+00:00,22.51,73.15,0.0,-0.0,0.0,358.4,0.62,144.0,100106.0
2017-07-12 23:00:00+00:00,22.11,72.0,0.0,-0.0,0.0,355.8,0.62,116.0,100087.0
2017-07-13 00:00:00+00:00,21.19,76.4,0.0,-0.0,0.0,353.8,0.83,95.0,100067.0
2017-07-13 01:00:00+00:00,20.46,78.35,0.0,-0.0,0.0,351.25,0.97,80.0,100047.0
2017-07-13 02:00:00+00:00,19.86,79.3,0.0,-0.0,0.0,349.0,1.1,73.0,100017.0
2017-07-13 03:00:00+00:00,19.38,79.95,0.0,-0.0,0.0,347.0,1.17,69.0,100017.0
2017-07-13 04:00:00+00:00,19.18,79.35,22.0,65.28,18.0,345.4,1.1,66.0,100008.0
2017-07-13 05:00:00+00:00,19.91,78.45,178.0,429.13,76.0,345.6,0.9,61.0,100017.0
2017-07-13 06:00:00+00:00,23.35,58.65,363.0,616.78,107.0,349.0,0.41,25.0,100017.0
2017-07-13 07:00:00+00:00,25.9,47.6,545.0,719.09,127.0,358.6,0.55,331.0,100027.0
2017-07-13 08:00:00+00:00,27.69,42.4,705.0,769.58,147.0,366.2,1.03,305.0,99978.0
2017-07-13 09:00:00+00:00,29.3,37.65,839.0,825.97,148.0,372.8,1.17,288.0,99938.0
2017-07-13 10:00:00+00:00,30.61,33.85,924.0,849.98,152.0,381.4,1.31,270.0,99869.0
2017-07-13 11:00:00+00:00,31.6,31.0,940.0,810.55,182.0,388.6,1.38,261.0,99820.0
2017-07-13 12:00:00+00:00,32.53,28.4,932.0,851.98,152.0,391.85,1.59,255.0,99751.0
2017-07-13 13:00:00+00:00,33.25,26.25,842.0,785.31,174.0,402.65,1.86,253.0,99702.0
2017-07-13 14:00:00+00:00,33.38,25.5,728.0,777.27,149.0,403.85,2.0,253.0,99662.0
2017-07-13 15:00:00+00:00,33.06,25.9,566.0,703.43,140.0,413.65,2.14,252.0,99623.0
2017-07-13 16:00:00+00:00,32.28,27.9,377.0,556.35,131.0,415.65,2.34,251.0,99623.0
2017-07-13 17:00:00+00:00,31.24,30.75,207.0,477.89,80.0,407.45,2.28,249.0,99642.0
2017-07-13 18:00:00+00:00,29.49,36.5,41.0,124.45,30.0,395.85,1.93,243.0,99652.0
2017-07-13 19:00:00+00:00,27.36,47.55,0.0,-0.0,0.0,385.6,1.31,198.0,99692.0
2017-07-13 20:00:00+00:00,26.03,52.55,0.0,-0.0,0.0,378.8,1.31,166.0,99731.0
2017-07-13 21:00:00+00:00,25.04,56.2,0.0,-0.0,0.0,381.0,1.17,158.0,99771.0
2017-07-13 22:00:00+00:00,24.24,60.55,0.0,-0.0,0.0,380.8,0.9,154.0,99781.0
2017-07-13 23:00:00+00:00,23.79,64.1,0.0,-0.0,0.0,372.8,0.55,140.0,99820.0
2017-07-14 00:00:00+00:00,22.96,69.1,0.0,-0.0,0.0,363.2,0.55,93.0,99800.0
2017-07-14 01:00:00+00:00,21.88,74.35,0.0,-0.0,0.0,359.45,0.83,83.0,99790.0
2017-07-14 02:00:00+00:00,20.98,78.05,0.0,-0.0,0.0,356.8,0.97,83.0,99731.0
2017-07-14 03:00:00+00:00,20.36,80.15,0.0,-0.0,0.0,354.8,0.97,87.0,99711.0
2017-07-14 04:00:00+00:00,19.82,82.3,16.0,0.0,16.0,353.2,1.03,97.0,99731.0
2017-07-14 05:00:00+00:00,20.33,83.2,164.0,339.4,84.0,353.4,0.83,109.0,99721.0
2017-07-14 06:00:00+00:00,23.83,62.3,351.0,558.96,120.0,358.6,0.69,169.0,99731.0
2017-07-14 07:00:00+00:00,25.3,61.05,537.0,691.73,136.0,372.8,1.24,212.0,99761.0
2017-07-14 08:00:00+00:00,26.42,56.2,700.0,754.47,154.0,379.4,1.31,218.0,99731.0
2017-07-14 09:00:00+00:00,27.54,50.65,829.0,794.83,165.0,392.6,1.45,226.0,99721.0
2017-07-14 10:00:00+00:00,28.32,47.25,882.0,727.5,222.0,401.85,1.45,248.0,99731.0
2017-07-14 11:00:00+00:00,29.49,43.6,868.0,616.54,292.0,410.05,1.72,258.0,99652.0
2017-07-14 12:00:00+00:00,29.56,42.95,797.0,493.07,346.0,408.65,1.03,288.0,99652.0
2017-07-14 13:00:00+00:00,28.71,45.4,442.0,55.31,395.0,410.05,1.1,329.0,99761.0
2017-07-14 14:00:00+00:00,28.67,46.15,552.0,284.93,340.0,408.05,1.03,322.0,99642.0
2017-07-14 15:00:00+00:00,28.87,44.5,535.0,580.5,184.0,412.85,1.17,304.0,99593.0
2017-07-14 16:00:00+00:00,28.59,44.75,391.0,637.06,110.0,407.85,1.59,302.0,99573.0
2017-07-14 17:00:00+00:00,27.69,47.2,104.0,26.46,97.0,411.65,1.52,318.0,99603.0
2017-07-14 18:00:00+00:00,26.59,51.35,4.0,0.0,4.0,397.45,1.17,344.0,99583.0
2017-07-14 19:00:00+00:00,25.71,49.7,0.0,-0.0,0.0,383.2,1.1,8.0,99642.0
2017-07-14 20:00:00+00:00,24.33,59.85,0.0,-0.0,0.0,373.8,0.9,10.0,99702.0
2017-07-14 21:00:00+00:00,23.04,69.1,0.0,-0.0,0.0,363.4,0.76,17.0,99741.0
2017-07-14 22:00:00+00:00,22.18,73.7,0.0,-0.0,0.0,360.4,0.83,22.0,99761.0
2017-07-14 23:00:00+00:00,21.31,76.9,0.0,-0.0,0.0,357.0,0.83,23.0,99820.0
2017-07-15 00:00:00+00:00,20.4,80.2,0.0,-0.0,0.0,352.4,0.9,27.0,99810.0
2017-07-15 01:00:00+00:00,19.75,83.3,0.0,-0.0,0.0,357.65,0.97,26.0,99820.0
2017-07-15 02:00:00+00:00,19.05,85.2,0.0,-0.0,0.0,349.0,1.03,27.0,99781.0
2017-07-15 03:00:00+00:00,18.55,86.15,0.0,-0.0,0.0,348.0,1.1,35.0,99830.0
2017-07-15 04:00:00+00:00,18.34,85.7,16.0,0.0,16.0,348.6,1.17,44.0,99820.0
2017-07-15 05:00:00+00:00,18.73,85.75,175.0,432.21,74.0,344.0,0.83,46.0,99850.0
2017-07-15 06:00:00+00:00,21.39,71.65,363.0,639.22,100.0,346.0,0.69,32.0,99850.0
2017-07-15 07:00:00+00:00,23.34,59.4,545.0,729.99,123.0,343.8,1.1,14.0,99850.0
2017-07-15 08:00:00+00:00,25.38,48.85,706.0,783.64,140.0,350.2,1.24,2.0,99840.0
2017-07-15 09:00:00+00:00,27.04,40.15,832.0,810.39,156.0,353.6,1.45,3.0,99840.0
2017-07-15 10:00:00+00:00,28.52,33.0,921.0,849.76,151.0,359.8,1.38,360.0,99800.0
2017-07-15 11:00:00+00:00,29.6,28.35,954.0,858.25,153.0,365.8,1.45,346.0,99781.0
2017-07-15 12:00:00+00:00,30.39,25.35,930.0,851.42,152.0,370.0,1.66,333.0,99741.0
2017-07-15 13:00:00+00:00,30.82,23.95,863.0,862.28,131.0,372.2,2.0,330.0,99711.0
2017-07-15 14:00:00+00:00,30.73,23.45,730.0,792.6,141.0,371.2,2.55,336.0,99692.0
2017-07-15 15:00:00+00:00,29.88,25.2,571.0,730.58,130.0,377.2,2.69,353.0,99702.0
2017-07-15 16:00:00+00:00,28.5,29.4,348.0,429.62,159.0,367.2,2.62,14.0,99711.0
2017-07-15 17:00:00+00:00,27.4,33.1,114.0,45.6,102.0,367.0,2.55,33.0,99751.0
2017-07-15 18:00:00+00:00,25.92,36.9,47.0,222.45,28.0,357.8,2.28,51.0,99810.0
2017-07-15 19:00:00+00:00,24.14,44.4,0.0,-0.0,0.0,351.2,1.93,38.0,99899.0
2017-07-15 20:00:00+00:00,23.04,47.9,0.0,-0.0,0.0,352.4,1.59,26.0,99998.0
2017-07-15 21:00:00+00:00,22.07,49.95,0.0,-0.0,0.0,350.0,1.52,12.0,100067.0
2017-07-15 22:00:00+00:00,21.07,51.25,0.0,-0.0,0.0,336.0,1.52,11.0,100057.0
2017-07-15 23:00:00+00:00,20.27,51.8,0.0,-0.0,0.0,324.2,1.66,17.0,100087.0
2017-07-16 00:00:00+00:00,19.7,53.2,0.0,-0.0,0.0,323.6,1.72,20.0,100106.0
2017-07-16 01:00:00+00:00,19.18,56.1,0.0,-0.0,0.0,322.25,1.59,17.0,100106.0
2017-07-16 02:00:00+00:00,18.62,59.0,0.0,-0.0,0.0,320.2,1.59,15.0,100126.0
2017-07-16 03:00:00+00:00,17.98,62.7,0.0,-0.0,0.0,321.4,1.52,13.0,100175.0
2017-07-16 04:00:00+00:00,17.38,65.75,17.0,0.0,17.0,320.2,1.59,8.0,100225.0
2017-07-16 05:00:00+00:00,17.7,65.4,173.0,431.77,73.0,313.6,1.52,4.0,100284.0
2017-07-16 06:00:00+00:00,19.33,56.4,332.0,478.55,136.0,312.6,1.93,10.0,100323.0
2017-07-16 07:00:00+00:00,21.34,44.9,540.0,716.48,127.0,318.2,2.83,30.0,100353.0
2017-07-16 08:00:00+00:00,22.64,36.95,652.0,597.93,221.0,326.6,3.24,28.0,100363.0
2017-07-16 09:00:00+00:00,23.69,32.4,724.0,499.46,308.0,325.8,3.52,27.0,100353.0
2017-07-16 10:00:00+00:00,24.44,30.15,890.0,756.89,205.0,330.4,3.52,26.0,100284.0
2017-07-16 11:00:00+00:00,25.05,28.35,897.0,696.14,248.0,334.2,3.59,25.0,100274.0
2017-07-16 12:00:00+00:00,25.37,27.05,929.0,852.3,151.0,333.6,3.52,25.0,100294.0
2017-07-16 13:00:00+00:00,25.55,26.35,848.0,814.9,157.0,332.8,3.52,25.0,100304.0
2017-07-16 14:00:00+00:00,25.46,26.35,729.0,792.32,141.0,336.2,3.52,26.0,100314.0
2017-07-16 15:00:00+00:00,25.03,27.05,563.0,703.7,139.0,331.0,3.45,25.0,100333.0
2017-07-16 16:00:00+00:00,24.21,28.55,395.0,672.48,100.0,327.0,3.31,25.0,100343.0
2017-07-16 17:00:00+00:00,23.11,31.0,210.0,531.06,71.0,325.0,3.1,25.0,100373.0
2017-07-16 18:00:00+00:00,21.77,34.6,39.0,119.36,29.0,319.6,2.69,21.0,100402.0
2017-07-16 19:00:00+00:00,20.47,38.95,0.0,-0.0,0.0,316.2,2.28,19.0,100472.0
2017-07-16 20:00:00+00:00,19.52,41.85,0.0,-0.0,0.0,311.2,2.21,24.0,100521.0
2017-07-16 21:00:00+00:00,18.82,44.15,0.0,-0.0,0.0,310.6,1.86,17.0,100560.0
2017-07-16 22:00:00+00:00,18.07,46.65,0.0,-0.0,0.0,307.0,1.59,2.0,100590.0
2017-07-16 23:00:00+00:00,17.51,48.5,0.0,-0.0,0.0,306.6,1.59,359.0,100600.0
2017-07-17 00:00:00+00:00,17.08,49.95,0.0,-0.0,0.0,304.8,1.66,1.0,100610.0
2017-07-17 01:00:00+00:00,16.7,51.9,0.0,-0.0,0.0,304.8,1.66,3.0,100580.0
2017-07-17 02:00:00+00:00,16.28,54.8,0.0,-0.0,0.0,305.6,1.66,3.0,100570.0
2017-07-17 03:00:00+00:00,15.77,58.6,0.0,-0.0,0.0,304.6,1.66,360.0,100600.0
2017-07-17 04:00:00+00:00,15.67,58.9,16.0,0.0,16.0,301.4,1.66,359.0,100590.0
2017-07-17 05:00:00+00:00,15.95,61.5,172.0,435.75,72.0,302.0,1.52,358.0,100600.0
2017-07-17 06:00:00+00:00,18.21,54.35,355.0,613.26,105.0,304.4,1.72,358.0,100620.0
2017-07-17 07:00:00+00:00,20.19,47.75,538.0,715.11,127.0,312.0,2.62,19.0,100620.0
2017-07-17 08:00:00+00:00,21.96,40.65,699.0,767.38,147.0,320.4,2.9,26.0,100580.0
2017-07-17 09:00:00+00:00,23.62,34.2,833.0,824.93,147.0,325.0,2.97,29.0,100560.0
2017-07-17 10:00:00+00:00,25.11,28.9,919.0,848.58,152.0,332.0,2.9,31.0,100481.0
2017-07-17 11:00:00+00:00,26.32,25.25,946.0,841.9,162.0,334.4,2.76,32.0,100432.0
2017-07-17 12:00:00+00:00,27.23,22.7,933.0,867.5,142.0,338.0,2.55,29.0,100412.0
2017-07-17 13:00:00+00:00,27.82,21.0,856.0,846.56,139.0,336.4,2.41,26.0,100383.0
2017-07-17 14:00:00+00:00,28.08,20.1,724.0,777.27,148.0,337.2,2.28,25.0,100353.0
2017-07-17 15:00:00+00:00,27.98,19.9,568.0,730.03,129.0,337.8,2.21,24.0,100333.0
2017-07-17 16:00:00+00:00,27.46,20.55,387.0,633.37,110.0,336.4,2.14,25.0,100314.0
2017-07-17 17:00:00+00:00,26.54,22.3,206.0,499.58,76.0,334.2,2.0,26.0,100304.0
2017-07-17 18:00:00+00:00,25.17,26.0,37.0,109.69,28.0,330.6,1.59,14.0,100333.0
2017-07-17 19:00:00+00:00,23.42,31.9,0.0,-0.0,0.0,326.4,1.17,9.0,100393.0
2017-07-17 20:00:00+00:00,21.57,40.55,0.0,-0.0,0.0,321.6,1.03,21.0,100442.0
2017-07-17 21:00:00+00:00,20.06,48.0,0.0,-0.0,0.0,317.6,0.97,45.0,100521.0
2017-07-17 22:00:00+00:00,19.0,50.15,0.0,-0.0,0.0,315.6,1.17,64.0,100551.0
2017-07-17 23:00:00+00:00,18.0,54.25,0.0,-0.0,0.0,314.2,1.31,69.0,100531.0
2017-07-18 00:00:00+00:00,17.2,56.5,0.0,-0.0,0.0,312.8,1.38,66.0,100560.0
2017-07-18 01:00:00+00:00,16.46,59.45,0.0,-0.0,0.0,311.05,1.45,64.0,100560.0
2017-07-18 02:00:00+00:00,15.82,62.4,0.0,-0.0,0.0,309.0,1.38,65.0,100570.0
2017-07-18 03:00:00+00:00,15.27,64.7,0.0,-0.0,0.0,307.0,1.38,70.0,100580.0
2017-07-18 04:00:00+00:00,14.85,65.85,14.0,0.0,14.0,305.2,1.45,73.0,100600.0
2017-07-18 05:00:00+00:00,15.02,72.35,168.0,417.9,73.0,304.4,1.03,73.0,100610.0
2017-07-18 06:00:00+00:00,19.2,51.3,353.0,611.27,105.0,307.4,0.55,72.0,100649.0
2017-07-18 07:00:00+00:00,22.57,33.5,533.0,701.57,131.0,318.0,0.0,45.0,100639.0
2017-07-18 08:00:00+00:00,24.71,27.8,697.0,767.62,146.0,327.6,0.41,233.0,100590.0
2017-07-18 09:00:00+00:00,26.48,25.45,827.0,809.4,155.0,335.0,0.62,243.0,100560.0
2017-07-18 10:00:00+00:00,28.0,23.7,913.0,833.09,161.0,342.4,0.83,252.0,100570.0
2017-07-18 11:00:00+00:00,29.24,22.1,945.0,841.82,162.0,349.2,1.1,255.0,100531.0
2017-07-18 12:00:00+00:00,30.2,20.95,927.0,850.94,152.0,354.4,1.31,253.0,100462.0
2017-07-18 13:00:00+00:00,30.82,20.55,851.0,829.9,149.0,358.8,1.59,252.0,100442.0
2017-07-18 14:00:00+00:00,30.99,21.35,727.0,790.62,142.0,362.8,1.93,250.0,100383.0
2017-07-18 15:00:00+00:00,30.62,23.75,567.0,729.89,129.0,365.6,2.28,246.0,100363.0
2017-07-18 16:00:00+00:00,29.62,28.2,384.0,621.67,113.0,367.8,2.55,243.0,100373.0
2017-07-18 17:00:00+00:00,28.02,35.0,199.0,452.42,82.0,366.6,2.48,236.0,100383.0
2017-07-18 18:00:00+00:00,26.25,40.3,37.0,112.19,28.0,362.2,2.07,228.0,100432.0
2017-07-18 19:00:00+00:00,23.74,41.6,0.0,-0.0,0.0,344.2,1.45,218.0,100511.0
2017-07-18 20:00:00+00:00,22.36,46.9,0.0,-0.0,0.0,337.6,0.97,183.0,100590.0
2017-07-18 21:00:00+00:00,21.06,56.95,0.0,-0.0,0.0,332.6,0.76,165.0,100629.0
2017-07-18 22:00:00+00:00,19.93,65.5,0.0,-0.0,0.0,328.4,0.76,144.0,100610.0
2017-07-18 23:00:00+00:00,19.3,66.8,0.0,-0.0,0.0,325.2,0.83,121.0,100610.0
2017-07-19 00:00:00+00:00,19.07,64.05,0.0,-0.0,0.0,323.0,0.69,107.0,100610.0
2017-07-19 01:00:00+00:00,18.94,62.35,0.0,-0.0,0.0,320.25,0.69,94.0,100560.0
2017-07-19 02:00:00+00:00,18.13,66.2,0.0,-0.0,0.0,317.2,0.83,95.0,100570.0
2017-07-19 03:00:00+00:00,18.31,63.75,0.0,-0.0,0.0,314.8,0.69,81.0,100600.0
2017-07-19 04:00:00+00:00,17.78,65.85,10.0,0.0,10.0,312.8,0.76,76.0,100570.0
2017-07-19 05:00:00+00:00,17.52,69.1,154.0,319.82,82.0,311.8,0.83,92.0,100590.0
2017-07-19 06:00:00+00:00,20.31,56.75,335.0,522.63,124.0,314.8,0.34,118.0,100580.0
2017-07-19 07:00:00+00:00,23.51,38.8,517.0,635.46,154.0,328.8,0.28,188.0,100570.0
2017-07-19 08:00:00+00:00,25.72,30.9,684.0,723.21,166.0,335.8,0.62,228.0,100541.0
2017-07-19 09:00:00+00:00,27.39,27.45,817.0,778.17,172.0,342.0,1.1,240.0,100521.0
2017-07-19 10:00:00+00:00,28.72,25.1,906.0,816.48,170.0,347.8,1.45,244.0,100481.0
2017-07-19 11:00:00+00:00,29.74,23.4,934.0,809.49,182.0,353.8,1.66,241.0,100422.0
2017-07-19 12:00:00+00:00,30.45,22.0,916.0,820.09,170.0,358.6,1.79,236.0,100383.0
2017-07-19 13:00:00+00:00,30.88,21.3,845.0,814.43,157.0,362.0,2.14,233.0,100343.0
2017-07-19 14:00:00+00:00,30.75,22.15,722.0,775.67,149.0,364.0,2.55,236.0,100304.0
2017-07-19 15:00:00+00:00,30.01,24.45,560.0,701.45,140.0,366.0,2.76,238.0,100333.0
2017-07-19 16:00:00+00:00,28.68,27.8,380.0,610.01,115.0,365.2,2.76,238.0,100314.0
2017-07-19 17:00:00+00:00,27.11,31.3,197.0,451.53,81.0,359.6,2.48,238.0,100353.0
2017-07-19 18:00:00+00:00,25.52,35.1,34.0,89.4,27.0,352.0,1.59,233.0,100363.0
2017-07-19 19:00:00+00:00,23.85,40.3,0.0,-0.0,0.0,346.6,0.97,208.0,100402.0
2017-07-19 20:00:00+00:00,22.58,49.25,0.0,-0.0,0.0,340.8,0.69,180.0,100452.0
2017-07-19 21:00:00+00:00,21.17,59.2,0.0,-0.0,0.0,337.4,0.69,156.0,100442.0
2017-07-19 22:00:00+00:00,20.18,63.15,0.0,-0.0,0.0,333.6,0.9,125.0,100412.0
2017-07-19 23:00:00+00:00,19.27,65.55,0.0,-0.0,0.0,330.8,0.97,114.0,100353.0
2017-07-20 00:00:00+00:00,18.64,66.0,0.0,-0.0,0.0,328.4,1.03,107.0,100314.0
2017-07-20 01:00:00+00:00,18.13,66.6,0.0,-0.0,0.0,326.05,0.97,96.0,100264.0
2017-07-20 02:00:00+00:00,18.02,65.5,0.0,-0.0,0.0,324.4,0.83,83.0,100245.0
2017-07-20 03:00:00+00:00,18.32,62.35,0.0,-0.0,0.0,323.2,0.69,74.0,100284.0
2017-07-20 04:00:00+00:00,18.57,60.1,9.0,0.0,9.0,322.0,0.69,82.0,100304.0
2017-07-20 05:00:00+00:00,18.39,62.85,146.0,273.69,85.0,322.0,0.69,87.0,100314.0
2017-07-20 06:00:00+00:00,20.79,53.7,332.0,512.82,126.0,325.2,0.28,96.0,100314.0
2017-07-20 07:00:00+00:00,23.66,43.65,515.0,635.71,153.0,331.6,0.55,164.0,100284.0
2017-07-20 08:00:00+00:00,25.97,35.05,682.0,723.43,165.0,339.0,0.97,204.0,100245.0
2017-07-20 09:00:00+00:00,27.75,29.2,806.0,748.08,187.0,346.4,1.45,229.0,100215.0
2017-07-20 10:00:00+00:00,29.11,25.2,905.0,816.53,170.0,352.2,1.79,236.0,100185.0
2017-07-20 11:00:00+00:00,30.17,22.4,937.0,825.62,171.0,357.0,1.86,233.0,100126.0
2017-07-20 12:00:00+00:00,30.99,20.65,920.0,835.45,161.0,363.0,2.0,230.0,100067.0
2017-07-20 13:00:00+00:00,31.43,19.95,839.0,798.99,165.0,368.8,2.21,227.0,100008.0
2017-07-20 14:00:00+00:00,31.39,20.3,717.0,760.74,156.0,368.8,2.34,226.0,99988.0
2017-07-20 15:00:00+00:00,30.84,21.8,543.0,636.15,163.0,366.6,2.48,226.0,99948.0
2017-07-20 16:00:00+00:00,29.77,24.55,374.0,584.52,121.0,364.8,2.48,229.0,99948.0
2017-07-20 17:00:00+00:00,28.17,28.95,189.0,403.76,86.0,360.0,2.21,230.0,99948.0
2017-07-20 18:00:00+00:00,26.37,34.4,31.0,78.66,25.0,354.6,1.45,223.0,99988.0
2017-07-20 19:00:00+00:00,24.81,37.65,0.0,-0.0,0.0,347.6,0.97,205.0,100047.0
2017-07-20 20:00:00+00:00,23.41,45.2,0.0,-0.0,0.0,342.6,0.76,171.0,100096.0
2017-07-20 21:00:00+00:00,21.89,57.35,0.0,-0.0,0.0,338.8,0.69,165.0,100096.0
2017-07-20 22:00:00+00:00,21.66,52.2,0.0,-0.0,0.0,335.8,0.62,145.0,100077.0
2017-07-20 23:00:00+00:00,21.05,53.7,0.0,-0.0,0.0,334.6,0.55,137.0,100096.0
2017-07-21 00:00:00+00:00,20.5,55.5,0.0,-0.0,0.0,334.2,0.62,123.0,100057.0
2017-07-21 01:00:00+00:00,19.99,57.05,0.0,-0.0,0.0,333.05,0.69,111.0,100057.0
